"Id","Date","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","AddressAccuracy"
286,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX TARSALIS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
287,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","UNSPECIFIED CULEX",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
288,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX ERRATICUS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
289,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX PIPIENS/RESTUANS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
290,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX RESTUANS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
291,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX PIPIENS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
292,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX SALINARIUS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
293,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX TERRITANS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
294,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX TARSALIS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
295,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","UNSPECIFIED CULEX",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
296,"2008-06-11","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX ERRATICUS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9
297,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
298,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
299,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
300,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX SALINARIUS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
301,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX TERRITANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
302,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX TARSALIS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
303,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","UNSPECIFIED CULEX",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
304,"2008-06-11","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX ERRATICUS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8
305,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
306,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX RESTUANS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
307,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX PIPIENS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
308,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX SALINARIUS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
309,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX TERRITANS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
310,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX TARSALIS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
311,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","UNSPECIFIED CULEX",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
312,"2008-06-11","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX ERRATICUS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9
313,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
314,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX RESTUANS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
315,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX PIPIENS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
316,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX SALINARIUS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
317,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX TERRITANS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
318,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX TARSALIS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
319,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","UNSPECIFIED CULEX",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
320,"2008-06-11","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX ERRATICUS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8
321,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS/RESTUANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
322,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX RESTUANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
323,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
324,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX SALINARIUS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
325,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX TERRITANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
326,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX TARSALIS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
327,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","UNSPECIFIED CULEX",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
328,"2008-06-11","3500 West 116th Street, Chicago, IL 60655, USA","CULEX ERRATICUS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9
329,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX PIPIENS/RESTUANS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
330,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX RESTUANS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
331,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX PIPIENS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
332,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX SALINARIUS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
333,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX TERRITANS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
334,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX TARSALIS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
335,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","UNSPECIFIED CULEX",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
336,"2008-06-11","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX ERRATICUS",93," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8
337,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX PIPIENS/RESTUANS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
338,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX RESTUANS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
339,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX PIPIENS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
340,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX SALINARIUS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
341,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX TERRITANS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
342,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX TARSALIS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
343,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","UNSPECIFIED CULEX",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
344,"2008-06-11","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX ERRATICUS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8
345,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX PIPIENS/RESTUANS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
346,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX RESTUANS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
347,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX PIPIENS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
348,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX SALINARIUS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
349,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX TERRITANS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
350,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX TARSALIS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
351,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","UNSPECIFIED CULEX",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
352,"2008-06-11","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX ERRATICUS",45," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9
353,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX PIPIENS/RESTUANS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
354,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX RESTUANS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
355,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX PIPIENS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
356,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX SALINARIUS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
357,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX TERRITANS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
358,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX TARSALIS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
359,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","UNSPECIFIED CULEX",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
360,"2008-06-11","4000 North Tripp Avenue, Chicago, IL 60641, USA","CULEX ERRATICUS",40," N TRIPP AVE","T001","4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8
361,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
362,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
363,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX PIPIENS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
364,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX SALINARIUS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
365,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX TERRITANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
366,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX TARSALIS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
367,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","UNSPECIFIED CULEX",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
368,"2008-06-11","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX ERRATICUS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8
369,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
370,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
371,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
372,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX SALINARIUS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
373,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX TERRITANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
374,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX TARSALIS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
375,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","UNSPECIFIED CULEX",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
376,"2008-06-11","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX ERRATICUS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8
377,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
378,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
379,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
380,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX SALINARIUS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
381,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX TERRITANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
382,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX TARSALIS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
383,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","UNSPECIFIED CULEX",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
384,"2008-06-11","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX ERRATICUS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9
385,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
386,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
387,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
388,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX SALINARIUS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
389,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX TERRITANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
390,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX TARSALIS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
391,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","UNSPECIFIED CULEX",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
392,"2008-06-11","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX ERRATICUS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8
393,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
394,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX RESTUANS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
395,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX PIPIENS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
396,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX SALINARIUS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
397,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX TERRITANS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
398,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX TARSALIS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
399,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","UNSPECIFIED CULEX",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
400,"2008-06-11","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX ERRATICUS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9
401,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
402,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
403,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
404,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX SALINARIUS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
405,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX TERRITANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
406,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX TARSALIS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
407,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","UNSPECIFIED CULEX",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
408,"2008-06-11","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX ERRATICUS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8
409,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
410,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX RESTUANS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
411,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX PIPIENS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
412,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX SALINARIUS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
413,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX TERRITANS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
414,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX TARSALIS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
415,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","UNSPECIFIED CULEX",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
416,"2008-06-11","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX ERRATICUS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8
417,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
418,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
419,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
420,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX SALINARIUS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
421,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX TERRITANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
422,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","CULEX TARSALIS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
423,"2008-06-11","3000 West 18th Street, Chicago, IL 60608, USA","UNSPECIFIED CULEX",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8
